AAC_1_.3000317.HM036080.131_596.51 Made AAC_1_.3000317.HM036080.131_596.51 into gene. strand=+, frame=0
arr_4.3002849.EF660562.1671_2124.524 Made arr_4.3002849.EF660562.1671_2124.524 into gene. strand=+, frame=0
arr_5.3002850.EF660563.392_845.567 Made arr_5.3002850.EF660563.392_845.567 into gene. strand=+, frame=0
arr_7.3002852.FN397623.1188_1641.603 Made arr_7.3002852.FN397623.1188_1641.603 into gene. strand=+, frame=0
arr_8.3002853.KC199968.0_453.682 Made arr_8.3002853.KC199968.0_453.682 into gene. strand=+, frame=0
bacA.3002986.U00096.3203309_3204131.36 Made bacA.3002986.U00096.3203309_3204131.36 into gene. strand=-, frame=1
baeR.3000828.NC_007779.2166412_2167135.676 Made baeR.3000828.NC_007779.2166412_2167135.676 into gene. strand=+, frame=0
baeS.3000829.AP009048.2165012_2166416.608 Made baeS.3000829.AP009048.2165012_2166416.608 into gene. strand=+, frame=0
bcrA.3002987.L20573.297_1218.745 Made bcrA.3002987.L20573.297_1218.745 into gene. strand=+, frame=0
bcrB.3002988.L20573.1317_1944.585 Made bcrB.3002988.L20573.1317_1944.585 into gene. strand=+, frame=0
bcrC.3003250.L20573.2064_2676.2050 Made bcrC.3003250.L20573.2064_2676.2050 into gene. strand=+, frame=0
blaI.3000160.EF540343.1059_1440.394 Made blaI.3000160.EF540343.1059_1440.394 into gene. strand=-, frame=1
blaR1.3000217.EF540343.1463_3230.32 Made blaR1.3000217.EF540343.1463_3230.32 into gene. strand=-, frame=1
blaZ.3000621.NC_010066.9682_10528.1225 Made blaZ.3000621.NC_010066.9682_10528.1225 into gene. strand=-, frame=1
bleomycin_resistance_protein.3001205.NC_020818.1.9883_10249.3682 Made bleomycin_resistance_protein.3001205.NC_020818.1.9883_10249.3682 into gene. strand=+, frame=0
blt.3003006.L32599.1236_2439.710 Made blt.3003006.L32599.1236_2439.710 into gene. strand=+, frame=0
bmr.3003007.M33768.194_1364.86 Made bmr.3003007.M33768.194_1364.86 into gene. strand=+, frame=0
carA.3002817.M80346.0_1656.90 Made carA.3002817.M80346.0_1656.90 into gene. strand=+, frame=0
cat.3002670.AB080798.2658_3309.435 Made cat.3002670.AB080798.2658_3309.435 into gene. strand=+, frame=0
cat.3002670.AF326777.23980_24640.437 Made cat.3002670.AF326777.23980_24640.437 into gene. strand=-, frame=1
cat.3002670.AJ312056.385_1036.436 Made cat.3002670.AJ312056.385_1036.436 into gene. strand=+, frame=0
cat.3002670.AY238971.1054_1741.442 Made cat.3002670.AY238971.1054_1741.442 into gene. strand=+, frame=0
cat.3002670.M11587.879_1533.440 Made cat.3002670.M11587.879_1533.440 into gene. strand=+, frame=0
cat.3002670.M35190.0_624.445 Made cat.3002670.M35190.0_624.445 into gene. strand=+, frame=0
cat.3002670.M58472.147_777.449 Made cat.3002670.M58472.147_777.449 into gene. strand=+, frame=0
cat.3002670.M58515.212_872.439 Made cat.3002670.M58515.212_872.439 into gene. strand=+, frame=0
cat.3002670.M58516.89_719.434 Made cat.3002670.M58516.89_719.434 into gene. strand=+, frame=0
cat.3002670.M64281.0_648.451 Made cat.3002670.M64281.0_648.451 into gene. strand=+, frame=0
cat.3002670.NC_002096.1148_1796.448 Made cat.3002670.NC_002096.1148_1796.448 into gene. strand=+, frame=0
cat.3002670.NC_005000.17463_18111.454 Made cat.3002670.NC_005000.17463_18111.454 into gene. strand=+, frame=0
cat.3002670.S48276.478_1129.447 Made cat.3002670.S48276.478_1129.447 into gene. strand=+, frame=0
cat.3002670.X60827.87_735.433 Made cat.3002670.X60827.87_735.433 into gene. strand=+, frame=0
cat.3002670.X92945.0_648.446 Made cat.3002670.X92945.0_648.446 into gene. strand=-, frame=0
cat86.3002672.K00544.0_663.143 Made cat86.3002672.K00544.0_663.143 into gene. strand=+, frame=0
catB.3002674.M93113.0_660.174 Made catB.3002674.M93113.0_660.174 into gene. strand=+, frame=0
catB10.3003110.AJ878850.1196_1829.70 Made catB10.3003110.AJ878850.1196_1829.70 into gene. strand=+, frame=0
catB2.3002675.AJ487034.1589_2222.209 Made catB2.3002675.AJ487034.1589_2222.209 into gene. strand=+, frame=0
catB2.3002675.NC_004771.3524_4157.210 Made catB2.3002675.NC_004771.3524_4157.210 into gene. strand=-, frame=1
catB3.3002676.NC_019368.1.58200_58833.3699 Made catB3.3002676.NC_019368.1.58200_58833.3699 into gene. strand=+, frame=0
catB6.3002678.AJ223604.3017_3650.295 Made catB6.3002678.AJ223604.3017_3650.295 into gene. strand=+, frame=0
catB7.3002679.NC_002516.779462_780101.737 Made catB7.3002679.NC_002516.779462_780101.737 into gene. strand=-, frame=1
catB8.3002680.NG_035647.1.811_1444.3700 Made catB8.3002680.NG_035647.1.811_1444.3700 into gene. strand=+, frame=0
catB9.3002681.AF462019.26_656.386 Made catB9.3002681.AF462019.26_656.386 into gene. strand=+, frame=0
catD.3002682.AF226276.1.3583_4207.3590 Made catD.3002682.AF226276.1.3583_4207.3590 into gene. strand=+, frame=0
catI.3002683.V00622.243_903.482 Made catI.3002683.V00622.243_903.482 into gene. strand=+, frame=0
catII.3002684.X53796.186_828.743 Made catII.3002684.X53796.186_828.743 into gene. strand=+, frame=0
catII.3002684.X53797.133_775.742 Made catII.3002684.X53797.133_775.742 into gene. strand=+, frame=0
catIII.3002685.AJ271879.6756_7398.529 Made catIII.3002685.AJ271879.6756_7398.529 into gene. strand=+, frame=0
catIII.3002685.X07848.271_913.528 Made catIII.3002685.X07848.271_913.528 into gene. strand=+, frame=0
catP.3002686.U15027.0_624.571 Made catP.3002686.U15027.0_624.571 into gene. strand=+, frame=0
catQ.3002687.M55620.0_660.607 Made catQ.3002687.M55620.0_660.607 into gene. strand=+, frame=0
cat_TC.3002671.U75299.0_717.688 Made cat_TC.3002671.U75299.0_717.688 into gene. strand=+, frame=0
ceoA.3003009.U97042.0_1218.302 Made ceoA.3003009.U97042.0_1218.302 into gene. strand=+, frame=0
ceoB.3003010.U97042.1263_4347.121 Made ceoB.3003010.U97042.1263_4347.121 into gene. strand=+, frame=0
cepA.3003559.U05883.555_1458.3285 Made cepA.3003559.U05883.555_1458.3285 into gene. strand=+, frame=0
cfrA.3003441.AM408573.10027_11077.3289 Made cfrA.3003441.AM408573.10027_11077.3289 into gene. strand=-, frame=0
chrB.3001302.AY509120.22652_23495.559 Made chrB.3001302.AY509120.22652_23495.559 into gene. strand=-, frame=1
clbA.3002814.NC_009725.543798_544848.597 Made clbA.3002814.NC_009725.543798_544848.597 into gene. strand=+, frame=0
clbB.3002815.NC_012491.4758175_4759207.719 Made clbB.3002815.NC_012491.4758175_4759207.719 into gene. strand=-, frame=1
clbC.3002816.NC_006582.1162417_1163470.148 Made clbC.3002816.NC_006582.1162417_1163470.148 into gene. strand=+, frame=0
cmeA.3000783.CP000768.1405391_1406495.431 Made cmeA.3000783.CP000768.1405391_1406495.431 into gene. strand=+, frame=0
cmeB.3000784.CP000768.1406494_1409617.166 Made cmeB.3000784.CP000768.1406494_1409617.166 into gene. strand=+, frame=0
cmeC.3000785.AB894099.4218_5697.492 Made cmeC.3000785.AB894099.4218_5697.492 into gene. strand=+, frame=0
cmeR.3000526.NC_002163.336915_337548.31 Made cmeR.3000526.NC_002163.336915_337548.31 into gene. strand=-, frame=1
cmlv.3002700.U09991.27_1338.82 Made cmlv.3002700.U09991.27_1338.82 into gene. strand=+, frame=0
cphA2.3003099.U60294.0_765.3364 Made cphA2.3003099.U60294.0_765.3364 into gene. strand=+, frame=0
cphA5.3003101.AY227051.0_765.1501 Made cphA5.3003101.AY227051.0_765.1501 into gene. strand=+, frame=0
cphA6.3003102.AY227052.0_765.1579 Made cphA6.3003102.AY227052.0_765.1579 into gene. strand=+, frame=0
cphA7.3003103.X57102.147_912.1656 Made cphA7.3003103.X57102.147_912.1656 into gene. strand=+, frame=0
cphA8.3003104.AY261375.0_765.1731 Made cphA8.3003104.AY261375.0_765.1731 into gene. strand=+, frame=0
cpxA.3000830.NC_002695.4903561_4904935.605 Made cpxA.3000830.NC_002695.4903561_4904935.605 into gene. strand=-, frame=1
cpxR.3000831.NC_002695.4904931_4905630.142 Made cpxR.3000831.NC_002695.4904931_4905630.142 into gene. strand=-, frame=1
cysB.3003840.NC_000913.3.1333854_1334829.3604 Made cysB.3003840.NC_000913.3.1333854_1334829.3604 into gene. strand=+, frame=0
desR.3001293.AF079762.1.3624_6054.3535 Made desR.3001293.AF079762.1.3624_6054.3535 into gene. strand=+, frame=0
dfrA1.3002854.AJ400733.1.21_585.3594 Made dfrA1.3002854.AJ400733.1.21_585.3594 into gene. strand=+, frame=0
dfrA1.3002854.NC_010410.3676915_3677389.140 Made dfrA1.3002854.NC_010410.3676915_3677389.140 into gene. strand=-, frame=1
dfrA10.3003011.KF976462.111558_112122.686 Made dfrA10.3003011.KF976462.111558_112122.686 into gene. strand=+, frame=0
dfrA12.3002858.KJ363320.72_570.171 Made dfrA12.3002858.KJ363320.72_570.171 into gene. strand=+, frame=0
dfrA13.3003012.Z50802.717_1215.491 Made dfrA13.3003012.Z50802.717_1215.491 into gene. strand=+, frame=0
dfrA14.3002859.EU780012.2162_2645.206 Made dfrA14.3002859.EU780012.2162_2645.206 into gene. strand=+, frame=0
dfrA15.3003013.KF534911.39_513.2102 Made dfrA15.3003013.KF534911.39_513.2102 into gene. strand=+, frame=0
dfrA16.3003014.AF174129.1351_1825.2103 Made dfrA16.3003014.AF174129.1351_1825.2103 into gene. strand=+, frame=0
dfrA17.3002860.DQ838665.0_474.291 Made dfrA17.3002860.DQ838665.0_474.291 into gene. strand=+, frame=0
dfrA19.3003015.AJ310778.7003_7573.716 Made dfrA19.3003015.AJ310778.7003_7573.716 into gene. strand=+, frame=0
dfrA20.3003016.AJ605332.1303_1813.342 Made dfrA20.3003016.AJ605332.1303_1813.342 into gene. strand=+, frame=0
dfrA21.3003017.AM932669.105_603.383 Made dfrA21.3003017.AM932669.105_603.383 into gene. strand=+, frame=0
dfrA22.3003018.FM957884.87_585.419 Made dfrA22.3003018.FM957884.87_585.419 into gene. strand=+, frame=0
dfrA23.3003019.AJ746361.6742_7303.752 Made dfrA23.3003019.AJ746361.6742_7303.752 into gene. strand=-, frame=1
dfrA24.3002856.AJ972619.82_640.66 Made dfrA24.3002856.AJ972619.82_640.66 into gene. strand=+, frame=0
dfrA25.3003020.DQ267940.53_512.49 Made dfrA25.3003020.DQ267940.53_512.49 into gene. strand=+, frame=0
dfrA26.3002857.AM403715.302_854.111 Made dfrA26.3002857.AM403715.302_854.111 into gene. strand=+, frame=0
dfrA3.3003105.J03306.0_489.69 Made dfrA3.3003105.J03306.0_489.69 into gene. strand=+, frame=0
dfrA5.3002861.DQ278190.0_474.2104 Made dfrA5.3002861.DQ278190.0_474.2104 into gene. strand=+, frame=0
dfrA7.3002862.FJ854362.2338_2812.525 Made dfrA7.3002862.FJ854362.2338_2812.525 into gene. strand=+, frame=0
dfrA8.3002863.KJ174469.710_1220.568 Made dfrA8.3002863.KJ174469.710_1220.568 into gene. strand=+, frame=0
dfrB1.3002864.AY139601.110_404.538 Made dfrB1.3002864.AY139601.110_404.538 into gene. strand=+, frame=0
dfrB2.3003021.BR000038.0_237.354 Made dfrB2.3003021.BR000038.0_237.354 into gene. strand=+, frame=0
dfrB3.3003022.GQ150744.122_359.392 Made dfrB3.3003022.GQ150744.122_359.392 into gene. strand=+, frame=0
dfrB6.3003023.GU060319.624_861.430 Made dfrB6.3003023.GU060319.624_861.430 into gene. strand=+, frame=0
dfrC.3002865.AE015929.1128933_1129419.604 Made dfrC.3002865.AE015929.1128933_1129419.604 into gene. strand=-, frame=1
dfrD.3002866.U43152.93_582.683 Made dfrD.3002866.U43152.93_582.683 into gene. strand=+, frame=0
dfrF.3002867.AF028812.392_887.677 Made dfrF.3002867.AF028812.392_887.677 into gene. strand=+, frame=0
dfrG.3002868.AB205645.1012_1510.750 Made dfrG.3002868.AB205645.1012_1510.750 into gene. strand=+, frame=0
dfrK.3002869.FN812951.0_492.50 Made dfrK.3002869.FN812951.0_492.50 into gene. strand=+, frame=0
drrA.3003944.NC_000962.3.3272213_3273209.3749 Made drrA.3003944.NC_000962.3.3272213_3273209.3749 into gene. strand=+, frame=0
drrB.3003945.NC_000962.3.3273205_3274075.3750 Made drrB.3003945.NC_000962.3.3273205_3274075.3750 into gene. strand=+, frame=0
drrC.3003946.NC_000962.3.3274071_3274902.3751 Made drrC.3003946.NC_000962.3.3274071_3274902.3751 into gene. strand=+, frame=0
efmA.3003954.AB467372.1.284_1571.3757 Made efmA.3003954.AB467372.1.284_1571.3757 into gene. strand=+, frame=0
efpA.3003955.NC_000962.3.3153038_3154631.3758 Made efpA.3003955.NC_000962.3.3153038_3154631.3758 into gene. strand=-, frame=0
embA.3000764.AL450380.139820_143156.3225 Made embA.3000764.AL450380.139820_143156.3225 into gene. strand=-, frame=1
embA.3000764.U66560.1332_4659.3226 Made embA.3000764.U66560.1332_4659.3226 into gene. strand=+, frame=0
embA.3003453.CP003248.4243410_4246695.2081 Made embA.3003453.CP003248.4243410_4246695.2081 into gene. strand=+, frame=0
embB.3000765.U66560.4655_7853.2132 Made embB.3000765.U66560.4655_7853.2132 into gene. strand=+, frame=0
embB.3003325.BX248333.4182808_4186105.3355 Made embB.3003325.BX248333.4182808_4186105.3355 into gene. strand=+, frame=0
embB.3003326.AL123456.4246513_4249810.2078 Made embB.3003326.AL123456.4246513_4249810.2078 into gene. strand=+, frame=0
embB.3003465.AE000516.4238826_4242123.3327 Made embB.3003465.AE000516.4238826_4242123.3327 into gene. strand=+, frame=0
embC.3003327.CP003248.4240040_4243325.2080 Made embC.3003327.CP003248.4240040_4243325.2080 into gene. strand=+, frame=0
embR.3003455.AL123456.1416180_1417347.2079 Made embR.3003455.AL123456.1416180_1417347.2079 into gene. strand=-, frame=1
emeA.3003551.AB091338.173_1355.3290 Made emeA.3003551.AB091338.173_1355.3290 into gene. strand=+, frame=0
emrA.3000027.AP009048.2810082_2811255.411 Made emrA.3000027.AP009048.2810082_2811255.411 into gene. strand=+, frame=0
emrB.3000074.U00096.2812615_2814154.20 Made emrB.3000074.U00096.2812615_2814154.20 into gene. strand=+, frame=0
emrD.3000309.GG749185.1.116812_118003.3622 Made emrD.3000309.GG749185.1.116812_118003.3622 into gene. strand=+, frame=0
emrE.3000264.NC_002516.2.5606102_5606435.3368 Made emrE.3000264.NC_002516.2.5606102_5606435.3368 into gene. strand=+, frame=0
emrE.3000264.NC_007779.567537_567870.260 Made emrE.3000264.NC_007779.567537_567870.260 into gene. strand=+, frame=0
emrK.3000206.D78168.536_1592.173 Made emrK.3000206.D78168.536_1592.173 into gene. strand=+, frame=0
emrR.3000516.NC_000913.3.2810769_2811300.3621 Made emrR.3000516.NC_000913.3.2810769_2811300.3621 into gene. strand=+, frame=0
emrY.3000254.D78168.1591_3130.65 Made emrY.3000254.D78168.1591_3130.65 into gene. strand=+, frame=0
erm_44_.3003971.LN623525.1.13980_14736.3778 Made erm_44_.3003971.LN623525.1.13980_14736.3778 into gene. strand=+, frame=0
ethA.3003458.AE000516.4318327_4319797.2082 Made ethA.3003458.AE000516.4318327_4319797.2082 into gene. strand=-, frame=1
evgA.3000832.NC_002695.3211891_3212506.208 Made evgA.3000832.NC_002695.3211891_3212506.208 into gene. strand=+, frame=0
evgS.3000833.U00096.2484373_2487967.178 Made evgS.3000833.U00096.2484373_2487967.178 into gene. strand=+, frame=0
facT.3001313.JQ768046.7760_9440.687 Made facT.3001313.JQ768046.7760_9440.687 into gene. strand=+, frame=0
farA.3003961.NC_003112.2.329612_330767.3759 Made farA.3003961.NC_003112.2.329612_330767.3759 into gene. strand=+, frame=0
farB.3003962.NC_003112.2.330790_332317.3760 Made farB.3003962.NC_003112.2.330790_332317.3760 into gene. strand=+, frame=0
floR.3002705.AF231986.3307_4522.101 Made floR.3002705.AF231986.3307_4522.101 into gene. strand=+, frame=0
floR.3002705.AF261825.30481_31696.100 Made floR.3002705.AF261825.30481_31696.100 into gene. strand=+, frame=0
floR.3002705.AF332662.1656_2871.97 Made floR.3002705.AF332662.1656_2871.97 into gene. strand=+, frame=0
floR.3002705.AM296480.66_1281.99 Made floR.3002705.AM296480.66_1281.99 into gene. strand=+, frame=0
floR.3002705.AY055428.16398_17613.103 Made floR.3002705.AY055428.16398_17613.103 into gene. strand=+, frame=0
folP.3003386.NC_007779.3323917_3324766.2056 Made folP.3003386.NC_007779.3323917_3324766.2056 into gene. strand=-, frame=1
folP.3003387.AE009949.878481_879282.2095 Made folP.3003387.AE009949.878481_879282.2095 into gene. strand=+, frame=0
folP.3003389.AL450380.296695_297550.2070 Made folP.3003389.AL450380.296695_297550.2070 into gene. strand=+, frame=0
fusB.3003552.AY047358.1710_2352.3451 Made fusB.3003552.AY047358.1710_2352.3451 into gene. strand=+, frame=0
fusH.3003026.Z50108.238_1768.201 Made fusH.3003026.Z50108.238_1768.201 into gene. strand=+, frame=0
fyuA.3003833.Z38064.1.161_2183.3595 Made fyuA.3003833.Z38064.1.161_2183.3595 into gene. strand=+, frame=0
gadE.3003834.NC_000913.3.3658365_3658893.3597 Made gadE.3003834.NC_000913.3.3658365_3658893.3597 into gene. strand=+, frame=0
gadW.3003838.CP015085.1.2551711_2552440.3599 Made gadW.3003838.CP015085.1.2551711_2552440.3599 into gene. strand=-, frame=0
gadX.3000508.NC_007779.3974604_3975429.615 Made gadX.3000508.NC_007779.3974604_3975429.615 into gene. strand=+, frame=0
gidB.3003470.AL123456.4407527_4408202.2088 Made gidB.3003470.AL123456.4407527_4408202.2088 into gene. strand=-, frame=1
gimA.3000463.AJ223970.796_2050.626 Made gimA.3000463.AJ223970.796_2050.626 into gene. strand=+, frame=0
golS.3000504.NC_003197.400859_401324.627 Made golS.3000504.NC_003197.400859_401324.627 into gene. strand=+, frame=0
gyrA.3003294.U00096.2336792_2339420.2052 Made gyrA.3003294.U00096.2336792_2339420.2052 into gene. strand=-, frame=1
gyrA.3003295.AL123456.7301_9818.2055 Made gyrA.3003295.AL123456.7301_9818.2055 into gene. strand=+, frame=0
gyrA.3003296.NC_002952.7004_9665.2057 Made gyrA.3003296.NC_002952.7004_9665.2057 into gene. strand=+, frame=0
gyrA.3003297.AF469609.566_3353.2058 Made gyrA.3003297.AF469609.566_3353.2058 into gene. strand=+, frame=0
gyrA.3003298.AL450380.7317_11067.2059 Made gyrA.3003298.AL450380.7317_11067.2059 into gene. strand=+, frame=0
gyrA.3003684.NC_002516.2.3556426_3559198.3384 Made gyrA.3003684.NC_002516.2.3556426_3559198.3384 into gene. strand=-, frame=0
gyrA.3003702.AB003428.1.151_2416.3408 Made gyrA.3003702.AB003428.1.151_2416.3408 into gene. strand=+, frame=0
gyrA.3003789.NC_002163.1.957630_960222.3559 Made gyrA.3003789.NC_002163.1.957630_960222.3559 into gene. strand=-, frame=0
gyrA.3003924.NC_015964.1.1996520_1999166.3727 Made gyrA.3003924.NC_015964.1.1996520_1999166.3727 into gene. strand=+, frame=0
gyrA.3003926.NC_003197.1.2373710_2376347.3729 Made gyrA.3003926.NC_003197.1.2373710_2376347.3729 into gene. strand=-, frame=0
gyrA.3003928.NC_002946.2.618438_621189.3730 Made gyrA.3003928.NC_002946.2.618438_621189.3730 into gene. strand=-, frame=0
gyrA.3003931.ACLQ01000019.1.24238_26749.3733 Made gyrA.3003931.ACLQ01000019.1.24238_26749.3733 into gene. strand=+, frame=0
gyrA.3003940.NC_004337.2.2352231_2354859.3741 Made gyrA.3003940.NC_004337.2.2352231_2354859.3741 into gene. strand=-, frame=0
gyrB.3003302.NC_008783.1406995_1409425.2062 Made gyrB.3003302.NC_008783.1406995_1409425.2062 into gene. strand=+, frame=0
gyrB.3003303.AP009048.3760295_3762710.2063 Made gyrB.3003303.AP009048.3760295_3762710.2063 into gene. strand=+, frame=0
gyrB.3003304.AL450380.5228_7265.2066 Made gyrB.3003304.AL450380.5228_7265.2066 into gene. strand=+, frame=0
gyrB.3003306.NC_020418.545199_547614.2064 Made gyrB.3003306.NC_020418.545199_547614.2064 into gene. strand=-, frame=1
gyrB.3003307.NC_003197.4038854_4041269.2092 Made gyrB.3003307.NC_003197.4038854_4041269.2092 into gene. strand=-, frame=1
hmrM.3003953.NC_017452.1.1144673_1146068.3756 Made hmrM.3003953.NC_017452.1.1144673_1146068.3756 into gene. strand=-, frame=0
hp1181.3003964.NC_000915.1.1249487_1250819.3761 Made hp1181.3003964.NC_000915.1.1249487_1250819.3761 into gene. strand=+, frame=0
hp1184.3003965.NC_000915.1.1252784_1254164.3762 Made hp1184.3003965.NC_000915.1.1252784_1254164.3762 into gene. strand=-, frame=0
ileS.3003730.NC_014638.1610636_1613960.3541 Made ileS.3003730.NC_014638.1610636_1613960.3541 into gene. strand=-, frame=0
imiH.3003094.AJ548797.923_1688.1808 Made imiH.3003094.AJ548797.923_1688.1808 into gene. strand=+, frame=0
imiS.3003095.Y10415.125_893.1892 Made imiS.3003095.Y10415.125_893.1892 into gene. strand=+, frame=0
inhA.3003393.AL123456.1674201_1675011.2085 Made inhA.3003393.AL123456.1674201_1675011.2085 into gene. strand=+, frame=0
iniA.3003448.AL123456.410837_412760.2099 Made iniA.3003448.AL123456.410837_412760.2099 into gene. strand=+, frame=0
iniC.3003451.AL123456.412756_414238.2100 Made iniC.3003451.AL123456.412756_414238.2100 into gene. strand=+, frame=0
iri.3002884.U56415.279_1719.474 Made iri.3002884.U56415.279_1719.474 into gene. strand=+, frame=0
kasA.3003463.AL123456.2518114_2519365.2084 Made kasA.3003463.AL123456.2518114_2519365.2084 into gene. strand=+, frame=0
katG.3003392.NC_000962.3.2153888_2156111.3465 Made katG.3003392.NC_000962.3.2153888_2156111.3465 into gene. strand=-, frame=0
kdpE.3003841.NC_000913.3.721055_721733.3608 Made kdpE.3003841.NC_000913.3.721055_721733.3608 into gene. strand=-, frame=0
leuO.3003843.NC_000913.3.84367_85312.3607 Made leuO.3003843.NC_000913.3.84367_85312.3607 into gene. strand=+, frame=0
liaR.3003078.CP003583.914819_915452.40 Made liaR.3003078.CP003583.914819_915452.40 into gene. strand=+, frame=0
liaS.3003079.CP003583.913745_914813.37 Made liaS.3003079.CP003583.913745_914813.37 into gene. strand=+, frame=0
linA.3000272.M14039.0_486.109 Made linA.3000272.M14039.0_486.109 into gene. strand=+, frame=0
linB.3000275.JX560992.12925_13729.654 Made linB.3000275.JX560992.12925_13729.654 into gene. strand=+, frame=0
linG.3002879.NC_007682.9414_10236.693 Made linG.3002879.NC_007682.9414_10236.693 into gene. strand=+, frame=0
lmrA.3003028.AL009126.290131_290698.2130 Made lmrA.3003028.AL009126.290131_290698.2130 into gene. strand=-, frame=1
lmrB.3002813.JYFL01000006.1.112069_113503.3625 Made lmrB.3002813.JYFL01000006.1.112069_113503.3625 into gene. strand=-, frame=0
lmrP.3003969.CP000259.1.1769089_1770310.3767 Made lmrP.3003969.CP000259.1.1769089_1770310.3767 into gene. strand=-, frame=0
lnuA.3002835.AM399080.1664_2150.152 Made lnuA.3002835.AM399080.1664_2150.152 into gene. strand=-, frame=1
lnuB.3002836.KC688833.0_804.726 Made lnuB.3002836.KC688833.0_804.726 into gene. strand=+, frame=0
lnuC.3002837.AY928180.0_495.110 Made lnuC.3002837.AY928180.0_495.110 into gene. strand=+, frame=0
lnuD.3002838.EF452177.0_495.153 Made lnuD.3002838.EF452177.0_495.153 into gene. strand=+, frame=0
lnuE.3003762.KF287643.0_522.3515 Made lnuE.3003762.KF287643.0_522.3515 into gene. strand=+, frame=0
lnuF.3002839.AJ561197.1320_2142.61 Made lnuF.3002839.AJ561197.1320_2142.61 into gene. strand=+, frame=0
lrfA.3003967.U40487.1.170_1685.3766 Made lrfA.3003967.U40487.1.170_1685.3766 into gene. strand=+, frame=0
lsaA.3000300.AY587982.309_1806.71 Made lsaA.3000300.AY587982.309_1806.71 into gene. strand=+, frame=0
lsaB.3003111.NC_005076.4149_5628.5 Made lsaB.3003111.NC_005076.4149_5628.5 into gene. strand=+, frame=0
lsaC.3003112.HM990671.5192_6671.76 Made lsaC.3003112.HM990671.5192_6671.76 into gene. strand=+, frame=0
macA.3000533.AY768531.0_1179.578 Made macA.3000533.AY768531.0_1179.578 into gene. strand=+, frame=0
macB.3000535.AY768532.0_1935.539 Made macB.3000535.AY768532.0_1935.539 into gene. strand=+, frame=0
marA.3000263.NC_007779.1621287_1621671.579 Made marA.3000263.NC_007779.1621287_1621671.579 into gene. strand=+, frame=0
marR.3003378.U00096.1619119_1619554.2097 Made marR.3003378.U00096.1619119_1619554.2097 into gene. strand=+, frame=0
mdfA.3001328.JQ394987.0_1233.561 Made mdfA.3001328.JQ394987.0_1233.561 into gene. strand=+, frame=0
mdsA.3000789.NC_003197.397056_398262.665 Made mdsA.3000789.NC_003197.397056_398262.665 into gene. strand=-, frame=1
mdsB.3000790.NC_003197.393892_397060.670 Made mdsB.3000790.NC_003197.393892_397060.670 into gene. strand=-, frame=1
mdsC.3000791.NC_003197.392418_393876.628 Made mdsC.3000791.NC_003197.392418_393876.628 into gene. strand=-, frame=1
mdtA.3000792.U00096.2154015_2155263.15 Made mdtA.3000792.U00096.2154015_2155263.15 into gene. strand=+, frame=0
mdtB.3000793.U00096.2155262_2158385.215 Made mdtB.3000793.U00096.2155262_2158385.215 into gene. strand=+, frame=0
mdtC.3000794.U00096.2158385_2161463.257 Made mdtC.3000794.U00096.2158385_2161463.257 into gene. strand=+, frame=0
mdtD.3001330.U00096.2161463_2162879.299 Made mdtD.3001330.U00096.2161463_2162879.299 into gene. strand=+, frame=0
mdtE.3000795.AP009048.3980025_3981183.753 Made mdtE.3000795.AP009048.3980025_3981183.753 into gene. strand=-, frame=1
mdtF.3000796.U00096.3660413_3663527.286 Made mdtF.3000796.U00096.3660413_3663527.286 into gene. strand=+, frame=0
mdtG.3001329.NC_007779.1115840_1117067.599 Made mdtG.3001329.NC_007779.1115840_1117067.599 into gene. strand=-, frame=1
mdtH.3001216.U00096.1124117_1125326.120 Made mdtH.3001216.U00096.1124117_1125326.120 into gene. strand=-, frame=1
mdtK.3001327.CP014358.1.2161325_2162750.3624 Made mdtK.3001327.CP014358.1.2161325_2162750.3624 into gene. strand=-, frame=0
mdtL.3001215.U00096.3891614_3892790.621 Made mdtL.3001215.U00096.3891614_3892790.621 into gene. strand=+, frame=0
mdtM.3001214.U00096.4567286_4568519.200 Made mdtM.3001214.U00096.4567286_4568519.200 into gene. strand=-, frame=1
mdtN.3003548.AP009048.4306556_4307588.3298 Made mdtN.3003548.AP009048.4306556_4307588.3298 into gene. strand=-, frame=0
mdtO.3003549.AP009048.4304505_4306557.3300 Made mdtO.3003549.AP009048.4304505_4306557.3300 into gene. strand=-, frame=0
mdtP.3003550.AP009048.4303042_4304509.3303 Made mdtP.3003550.AP009048.4303042_4304509.3303 into gene. strand=-, frame=0
mecA.3000617.KC243783.0_2007.227 Made mecA.3000617.KC243783.0_2007.227 into gene. strand=+, frame=0
mecB.3003440.AB498758.3738_5762.3282 Made mecB.3003440.AB498758.3738_5762.3282 into gene. strand=+, frame=0
mecC.3001209.NC_017349.1.35680_37678.3735 Made mecC.3001209.NC_017349.1.35680_37678.3735 into gene. strand=-, frame=0
mecI.3000124.NC_002745.48893_49265.182 Made mecI.3000124.NC_002745.48893_49265.182 into gene. strand=+, frame=0
mecR1.3000215.NC_009487.40848_42606.351 Made mecR1.3000215.NC_009487.40848_42606.351 into gene. strand=+, frame=0
mefA.3000615.NC_023287.65291_66509.48 Made mefA.3000615.NC_023287.65291_66509.48 into gene. strand=-, frame=1
mefB.3003107.FJ196385.11083_12313.67 Made mefB.3003107.FJ196385.11083_12313.67 into gene. strand=-, frame=1
